transaction_id,account_id,transaction_date,amount_ngn,merchant_id,merchant_name,merchant_category,transaction_channel,transaction_location,account_home_city,is_fraud,fraud_flag_reason
TXN0004334,ACC00082,2024-02-26 01:45:13,108784.97,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Abuja,Abuja,0,
TXN0005779,ACC00110,2024-07-03 04:53:41,20592.97,MRT005,Jumia Online Store,E-commerce,POS,Lagos,Lagos,0,
TXN0004951,ACC00095,2024-04-11 10:44:10,120635.1,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0003798,ACC00071,2024-03-07 04:46:59,88133.22,MRT001,Shoprite Ikeja,Grocery,POS,Lagos,Lagos,0,
TXN0003304,ACC00062,2024-09-19 05:59:59,5706.59,MRT008,ATM Withdrawal UBA,ATM,ATM,Lagos,Lagos,0,
TXN0003123,ACC00059,2024-12-06 22:31:28,126183.43,MRT005,Jumia Online Store,E-commerce,POS,Lagos,Lagos,0,
TXN0000315,ACC00006,2024-04-16 15:02:29,11718.65,MRT001,Shoprite Ikeja,Grocery,ATM,Abuja,Abuja,0,
TXN0003506,ACC00067,2024-03-31 11:31:12,115965.63,MRT004,Netflix Subscription,Streaming,Mobile App,Lagos,Lagos,0,
TXN0001891,ACC00035,2024-05-23 13:16:24,102797.93,MRT010,Konga Electronics,E-commerce,ATM,Port Harcourt,Port Harcourt,0,
TXN0001042,ACC00020,2024-05-03 09:58:46,67871.57,MRT008,ATM Withdrawal UBA,ATM,USSD,Port Harcourt,Port Harcourt,0,
TXN0001619,ACC00031,2024-10-07 03:57:50,89109.65,MRT008,ATM Withdrawal UBA,ATM,POS,Ibadan,Ibadan,0,
TXN0001248,ACC00025,2024-05-19 02:21:46,37979.09,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0003368,ACC00064,2024-10-20 22:08:59,43299.37,MRT008,ATM Withdrawal UBA,ATM,ATM,Lagos,Lagos,0,
TXN0005694,ACC00109,2024-01-03 08:55:04,124650.29,MRT008,ATM Withdrawal UBA,ATM,Web,Port Harcourt,Port Harcourt,0,
TXN0002265,ACC00042,2024-06-03 01:16:21,2105.24,MRT001,Shoprite Ikeja,Grocery,Mobile App,Abuja,Abuja,0,
TXN0003027,ACC00058,2024-10-26 13:24:08,44725.83,MRT009,Bolt Ride Hailing,Transport,USSD,Lagos,Lagos,0,
TXN0004242,ACC00081,2024-03-19 08:06:12,22596.97,MRT004,Netflix Subscription,Streaming,USSD,Abuja,Abuja,0,
TXN0002038,ACC00038,2024-06-25 10:28:20,22409.71,MRT002,POS Terminal Lekki,POS,ATM,Abuja,Abuja,0,
TXN0004083,ACC00078,2024-03-11 08:01:06,54519.57,MRT002,POS Terminal Lekki,POS,Mobile App,Abuja,Abuja,0,
TXN0003701,ACC00069,2024-12-21 23:25:44,121730.65,MRT008,ATM Withdrawal UBA,ATM,USSD,Abuja,Abuja,0,
TXN0004670,ACC00088,2024-04-11 06:09:53,102828.15,MRT002,POS Terminal Lekki,POS,POS,Abuja,Abuja,0,
TXN0002886,ACC00055,2024-01-07 01:19:54,6622.49,MRT008,ATM Withdrawal UBA,ATM,POS,Lagos,Lagos,0,
TXN0000974,ACC00019,2024-10-02 20:58:02,114235.87,MRT002,POS Terminal Lekki,POS,USSD,Kano,Kano,0,
TXN0001204,ACC00024,2024-06-26 07:17:35,65529.12,MRT010,Konga Electronics,E-commerce,USSD,Lagos,Lagos,0,
TXN0004480,ACC00086,2024-07-30 09:58:11,91165.25,MRT001,Shoprite Ikeja,Grocery,Web,Port Harcourt,Port Harcourt,0,
TXN0004179,ACC00079,2024-11-01 15:29:05,33254.62,MRT002,POS Terminal Lekki,POS,Web,Kano,Kano,0,
TXN0002229,ACC00042,2024-04-26 08:49:16,88249.79,MRT006,Chicken Republic VI,Food & Dining,USSD,Abuja,Abuja,0,
TXN0003278,ACC00061,2024-10-23 09:17:16,16624.37,MRT009,Bolt Ride Hailing,Transport,ATM,Kano,Kano,0,
TXN0001992,ACC00037,2024-07-07 21:15:11,149052.59,MRT005,Jumia Online Store,E-commerce,POS,Port Harcourt,Port Harcourt,0,
TXN0000134,ACC00003,2024-10-11 10:05:16,13974.94,MRT003,MTN Airtime Top-up,Telecom,POS,Kano,Kano,0,
TXN0005568,ACC00107,2024-10-22 06:21:08,7019.6,MRT001,Shoprite Ikeja,Grocery,USSD,Ibadan,Ibadan,0,
TXN0002281,ACC00042,2024-11-14 15:51:42,102153.95,MRT004,Netflix Subscription,Streaming,Mobile App,Abuja,Abuja,0,
TXN0003009,ACC00057,2024-02-17 16:05:41,108874.16,MRT006,Chicken Republic VI,Food & Dining,Web,Lagos,Lagos,0,
TXN0003602,ACC00068,2024-11-23 03:02:16,135757.34,MRT005,Jumia Online Store,E-commerce,USSD,Abuja,Abuja,0,
TXN0004365,ACC00082,2024-12-11 17:47:50,49044.9,MRT004,Netflix Subscription,Streaming,POS,Abuja,Abuja,0,
TXN0000649,ACC00012,2024-01-31 06:26:29,89255.08,MRT003,MTN Airtime Top-up,Telecom,USSD,Kano,Kano,0,
TXN0004107,ACC00079,2024-08-21 09:17:34,25673.06,MRT007,EKEDC Electricity,Utilities,ATM,Kano,Kano,0,
TXN0002096,ACC00038,2024-11-18 02:18:19,43742.79,MRT010,Konga Electronics,E-commerce,Web,Abuja,Abuja,0,
TXN0006079,ACC00116,2024-11-01 17:35:23,128400.65,MRT007,EKEDC Electricity,Utilities,Mobile App,Ibadan,Ibadan,0,
TXN0001822,ACC00034,2024-09-17 19:23:42,27499.83,MRT009,Bolt Ride Hailing,Transport,Mobile App,Abuja,Abuja,0,
TXN0002908,ACC00056,2024-12-06 21:44:16,8503.64,MRT005,Jumia Online Store,E-commerce,ATM,Abuja,Abuja,0,
TXN0002884,ACC00055,2024-07-22 04:26:54,93757.37,MRT005,Jumia Online Store,E-commerce,Web,Lagos,Lagos,0,
TXN0000345,ACC00007,2024-04-07 07:48:38,95441.04,MRT004,Netflix Subscription,Streaming,USSD,Port Harcourt,Port Harcourt,0,
TXN0002526,ACC00048,2024-03-13 13:39:49,42530.26,MRT004,Netflix Subscription,Streaming,Mobile App,Kano,Kano,0,
TXN0005651,ACC00108,2024-07-27 07:56:05,16469.27,MRT009,Bolt Ride Hailing,Transport,ATM,Kano,Kano,0,
TXN0001090,ACC00021,2024-12-24 04:56:35,89681.74,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Ibadan,Ibadan,0,
TXN0002608,ACC00050,2024-08-20 20:47:02,102075.28,MRT003,MTN Airtime Top-up,Telecom,Web,Kano,Kano,0,
TXN0003076,ACC00058,2024-12-03 15:56:36,125161.85,MRT001,Shoprite Ikeja,Grocery,Mobile App,Lagos,Lagos,0,
TXN0001985,ACC00037,2024-09-16 01:25:00,19799.93,MRT008,ATM Withdrawal UBA,ATM,Web,Port Harcourt,Port Harcourt,0,
TXN0006151,ACC00118,2024-08-06 13:52:40,111344.22,MRT001,Shoprite Ikeja,Grocery,POS,Port Harcourt,Port Harcourt,0,
TXN0001081,ACC00021,2024-02-19 15:58:32,89055.98,MRT010,Konga Electronics,E-commerce,Web,Ibadan,Ibadan,0,
TXN0000007,ACC00001,2024-03-18 10:10:34,93389.68,MRT001,Shoprite Ikeja,Grocery,Web,Lagos,Lagos,0,
TXN0003678,ACC00069,2024-02-05 05:42:24,39445.58,MRT003,MTN Airtime Top-up,Telecom,Web,Abuja,Abuja,0,
TXN0005317,ACC00102,2024-03-26 10:38:54,34287.82,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Kano,Kano,0,
TXN0003087,ACC00058,2024-08-18 07:36:38,101249.11,MRT006,Chicken Republic VI,Food & Dining,ATM,Lagos,Lagos,0,
TXN0004998,ACC00096,2024-05-14 06:20:12,109559.69,MRT010,Konga Electronics,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0002048,ACC00038,2024-06-25 20:56:14,5374.8,MRT008,ATM Withdrawal UBA,ATM,Web,Abuja,Abuja,0,
TXN0000482,ACC00009,2024-02-05 21:49:36,108825.41,MRT009,Bolt Ride Hailing,Transport,Web,Lagos,Lagos,0,
TXN0003319,ACC00062,2024-10-09 13:59:29,65515.76,MRT008,ATM Withdrawal UBA,ATM,ATM,Lagos,Lagos,0,
TXN0006136,ACC00118,2024-03-21 12:27:31,128543.44,MRT010,Konga Electronics,E-commerce,Web,Port Harcourt,Port Harcourt,0,
TXN0004669,ACC00088,2024-12-28 22:30:35,51357.82,MRT002,POS Terminal Lekki,POS,Web,Abuja,Abuja,0,
TXN0002182,ACC00041,2024-01-09 08:19:12,126510.77,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Ibadan,Ibadan,0,
TXN0004517,ACC00087,2024-02-08 19:33:42,115255.4,MRT003,MTN Airtime Top-up,Telecom,POS,Kano,Kano,0,
TXN0001497,ACC00029,2024-07-30 16:52:31,99541.89,MRT004,Netflix Subscription,Streaming,ATM,Port Harcourt,Port Harcourt,0,
TXN0000074,ACC00002,2024-02-05 10:26:27,52520.18,MRT008,ATM Withdrawal UBA,ATM,POS,Lagos,Lagos,0,
TXN0002037,ACC00038,2024-08-14 04:04:22,123514.99,MRT004,Netflix Subscription,Streaming,POS,Abuja,Abuja,0,
TXN0002984,ACC00057,2024-02-10 09:55:15,74741.21,MRT001,Shoprite Ikeja,Grocery,Web,Lagos,Lagos,0,
TXN0003757,ACC00070,2024-10-25 12:45:38,18386.49,MRT010,Konga Electronics,E-commerce,Web,Port Harcourt,Port Harcourt,0,
TXN0001826,ACC00035,2024-08-31 09:48:44,78579.3,MRT001,Shoprite Ikeja,Grocery,POS,Port Harcourt,Port Harcourt,0,
TXN0001280,ACC00025,2024-05-11 01:50:52,80318.12,MRT003,MTN Airtime Top-up,Telecom,USSD,Port Harcourt,Port Harcourt,0,
TXN0000738,ACC00014,2024-11-15 02:39:46,74670.9,MRT007,EKEDC Electricity,Utilities,ATM,Lagos,Lagos,0,
TXN0004797,ACC00092,2024-10-28 14:53:27,15992.62,MRT009,Bolt Ride Hailing,Transport,POS,Ibadan,Ibadan,0,
TXN0000153,ACC00003,2024-12-09 20:39:16,98410.82,MRT007,EKEDC Electricity,Utilities,ATM,Kano,Kano,0,
TXN0004888,ACC00094,2024-07-31 06:51:01,134177.46,MRT007,EKEDC Electricity,Utilities,POS,Abuja,Abuja,0,
TXN0003341,ACC00063,2024-04-17 12:27:52,100880.23,MRT009,Bolt Ride Hailing,Transport,USSD,Lagos,Lagos,0,
TXN0001761,ACC00034,2024-07-20 20:12:43,74624.5,MRT003,MTN Airtime Top-up,Telecom,POS,Abuja,Abuja,0,
TXN0003064,ACC00058,2024-09-26 03:54:35,67028.62,MRT004,Netflix Subscription,Streaming,ATM,Lagos,Lagos,0,
TXN0005388,ACC00104,2024-05-23 00:41:15,64503.8,MRT002,POS Terminal Lekki,POS,POS,Kano,Kano,0,
TXN0001330,ACC00026,2024-09-11 06:47:08,10456.37,MRT001,Shoprite Ikeja,Grocery,POS,Ibadan,Ibadan,0,
TXN0002444,ACC00045,2024-11-06 21:19:18,18895.27,MRT006,Chicken Republic VI,Food & Dining,Web,Lagos,Lagos,0,
TXN0001169,ACC00023,2024-08-09 21:55:28,146901.23,MRT003,MTN Airtime Top-up,Telecom,Web,Abuja,Abuja,0,
TXN0005389,ACC00104,2024-01-28 23:16:59,85150.85,MRT002,POS Terminal Lekki,POS,POS,Kano,Kano,0,
TXN0005423,ACC00105,2024-06-14 16:29:01,38911.27,MRT001,Shoprite Ikeja,Grocery,POS,Kano,Kano,0,
TXN0002419,ACC00045,2024-09-27 06:46:32,44016.69,MRT008,ATM Withdrawal UBA,ATM,Web,Lagos,Lagos,0,
TXN0000090,ACC00002,2024-07-02 09:24:26,68789.58,MRT004,Netflix Subscription,Streaming,Web,Lagos,Lagos,0,
TXN0001464,ACC00028,2024-11-11 16:19:14,15040.82,MRT008,ATM Withdrawal UBA,ATM,POS,Ibadan,Ibadan,0,
TXN0006051,ACC00115,2024-09-16 20:44:26,29526.12,MRT005,Jumia Online Store,E-commerce,Web,Port Harcourt,Port Harcourt,0,
TXN0000049,ACC00002,2024-08-12 02:13:37,23183.19,MRT001,Shoprite Ikeja,Grocery,USSD,Lagos,Lagos,0,
TXN0003970,ACC00075,2024-06-05 00:51:12,70388.88,MRT006,Chicken Republic VI,Food & Dining,POS,Kano,Kano,0,
TXN0005575,ACC00107,2024-04-25 17:08:05,16045.19,MRT001,Shoprite Ikeja,Grocery,USSD,Ibadan,Ibadan,0,
TXN0004276,ACC00081,2024-11-08 09:19:17,148822.39,MRT002,POS Terminal Lekki,POS,Web,Abuja,Abuja,0,
TXN0002737,ACC00053,2024-04-20 03:23:05,132001.27,MRT005,Jumia Online Store,E-commerce,POS,Kano,Kano,0,
TXN0002074,ACC00038,2024-08-23 16:17:48,60568.78,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Abuja,Abuja,0,
TXN0005259,ACC00101,2024-03-25 17:29:22,141644.8,MRT002,POS Terminal Lekki,POS,Mobile App,Kano,Kano,0,
TXN0005809,ACC00110,2024-07-31 09:07:55,20737.65,MRT001,Shoprite Ikeja,Grocery,Web,Lagos,Lagos,0,
TXN0005333,ACC00102,2024-11-12 15:03:49,122143.87,MRT003,MTN Airtime Top-up,Telecom,USSD,Kano,Kano,0,
TXN0005163,ACC00100,2024-12-18 01:14:40,145008.56,MRT006,Chicken Republic VI,Food & Dining,USSD,Abuja,Abuja,0,
TXN0003126,ACC00059,2024-02-07 11:45:17,17298.93,MRT004,Netflix Subscription,Streaming,POS,Lagos,Lagos,0,
TXN0004874,ACC00093,2024-09-17 02:21:00,89470.64,MRT010,Konga Electronics,E-commerce,USSD,Ibadan,Ibadan,0,
TXN0002672,ACC00051,2024-04-02 20:40:21,149552.92,MRT004,Netflix Subscription,Streaming,USSD,Abuja,Abuja,0,
TXN0001789,ACC00034,2024-11-27 05:21:52,66662.14,MRT007,EKEDC Electricity,Utilities,Mobile App,Abuja,Abuja,0,
TXN0002207,ACC00041,2024-05-10 15:13:57,67947.1,MRT007,EKEDC Electricity,Utilities,ATM,Ibadan,Ibadan,0,
TXN0002299,ACC00043,2024-03-31 08:02:39,92644.13,MRT001,Shoprite Ikeja,Grocery,Mobile App,Abuja,Abuja,0,
TXN0002168,ACC00040,2024-03-14 12:55:18,104369.85,MRT008,ATM Withdrawal UBA,ATM,ATM,Abuja,Abuja,0,
TXN0005510,ACC00107,2024-06-28 15:27:51,124838.71,MRT002,POS Terminal Lekki,POS,ATM,Ibadan,Ibadan,0,
TXN0001595,ACC00031,2024-07-31 00:00:54,48577.69,MRT003,MTN Airtime Top-up,Telecom,Web,Ibadan,Ibadan,0,
TXN0003452,ACC00066,2024-10-24 15:20:28,117978.76,MRT007,EKEDC Electricity,Utilities,Web,Lagos,Lagos,0,
TXN0001436,ACC00028,2024-10-02 16:11:18,41088.86,MRT001,Shoprite Ikeja,Grocery,Mobile App,Ibadan,Ibadan,0,
TXN0005207,ACC00100,2024-06-21 11:02:57,119289.46,MRT004,Netflix Subscription,Streaming,USSD,Abuja,Abuja,0,
TXN0000466,ACC00009,2024-07-28 14:55:33,113280.66,MRT004,Netflix Subscription,Streaming,Mobile App,Lagos,Lagos,0,
TXN0003738,ACC00070,2024-01-14 20:42:11,72083.56,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0005968,ACC00113,2024-02-25 15:52:44,13456.56,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Kano,Kano,0,
TXN0005120,ACC00098,2024-01-28 12:39:03,89250.44,MRT007,EKEDC Electricity,Utilities,Mobile App,Ibadan,Ibadan,0,
TXN0001967,ACC00036,2024-01-08 14:56:38,87991.33,MRT008,ATM Withdrawal UBA,ATM,Web,Ibadan,Ibadan,0,
TXN0000138,ACC00003,2024-04-09 19:08:05,145123.92,MRT008,ATM Withdrawal UBA,ATM,POS,Kano,Kano,0,
TXN0001094,ACC00021,2024-02-07 09:34:04,71642.44,MRT003,MTN Airtime Top-up,Telecom,USSD,Ibadan,Ibadan,0,
TXN0004345,ACC00082,2024-07-02 18:51:36,10261.61,MRT009,Bolt Ride Hailing,Transport,ATM,Abuja,Abuja,0,
TXN0000272,ACC00006,2024-02-27 05:23:20,14211.18,MRT007,EKEDC Electricity,Utilities,Web,Abuja,Abuja,0,
TXN0004567,ACC00087,2024-07-29 06:50:54,36469.82,MRT003,MTN Airtime Top-up,Telecom,POS,Kano,Kano,0,
TXN0000128,ACC00003,2024-12-01 23:00:45,136637.23,MRT001,Shoprite Ikeja,Grocery,ATM,Kano,Kano,0,
TXN0001085,ACC00021,2024-09-04 15:04:27,131837.09,MRT001,Shoprite Ikeja,Grocery,POS,Ibadan,Ibadan,0,
TXN0003211,ACC00060,2024-07-03 15:38:44,48839.01,MRT001,Shoprite Ikeja,Grocery,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0003328,ACC00062,2024-04-06 13:22:08,13065.01,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Lagos,Lagos,0,
TXN0003869,ACC00073,2024-11-08 02:18:01,62743.64,MRT004,Netflix Subscription,Streaming,Mobile App,Lagos,Lagos,0,
TXN0001405,ACC00027,2024-05-05 08:55:03,134680.7,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Kano,Kano,0,
TXN0000903,ACC00018,2024-09-26 23:39:33,45516.91,MRT001,Shoprite Ikeja,Grocery,Mobile App,Abuja,Abuja,0,
TXN0003153,ACC00059,2024-11-13 19:04:13,129366.56,MRT005,Jumia Online Store,E-commerce,Mobile App,Lagos,Lagos,0,
TXN0004914,ACC00094,2024-01-05 12:15:43,302374.91,MRT011,Unknown Vendor XJ9,Unknown,Web,Accra,Abuja,1,Geographic anomaly: transaction far from home city
TXN0000921,ACC00018,2024-05-24 17:05:24,27838.98,MRT006,Chicken Republic VI,Food & Dining,ATM,Abuja,Abuja,0,
TXN0005615,ACC00108,2024-10-28 17:53:56,622.66,MRT002,POS Terminal Lekki,POS,Mobile App,Kano,Kano,0,
TXN0004853,ACC00093,2024-09-28 15:36:01,3337.6,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Ibadan,Ibadan,0,
TXN0003466,ACC00066,2024-01-29 21:42:32,24482.48,MRT004,Netflix Subscription,Streaming,ATM,Lagos,Lagos,0,
TXN0000018,ACC00001,2024-09-13 21:49:32,10809.03,MRT006,Chicken Republic VI,Food & Dining,POS,Lagos,Lagos,0,
TXN0004423,ACC00084,2024-10-21 04:57:25,12618.95,MRT010,Konga Electronics,E-commerce,Web,Ibadan,Ibadan,0,
TXN0003433,ACC00065,2024-06-20 14:47:18,71667.35,MRT002,POS Terminal Lekki,POS,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0000617,ACC00011,2024-02-09 18:35:25,45007.49,MRT004,Netflix Subscription,Streaming,Mobile App,Abuja,Abuja,0,
TXN0000728,ACC00014,2024-04-11 00:55:48,5146.77,MRT003,MTN Airtime Top-up,Telecom,ATM,Lagos,Lagos,0,
TXN0002258,ACC00042,2024-04-23 08:36:29,104857.58,MRT002,POS Terminal Lekki,POS,Web,Abuja,Abuja,0,
TXN0005172,ACC00100,2024-09-20 03:06:56,32826.65,MRT010,Konga Electronics,E-commerce,POS,Abuja,Abuja,0,
TXN0003826,ACC00072,2024-10-13 00:42:37,130588.86,MRT006,Chicken Republic VI,Food & Dining,USSD,Abuja,Abuja,0,
TXN0005299,ACC00102,2024-11-28 22:06:54,59257.61,MRT005,Jumia Online Store,E-commerce,USSD,Kano,Kano,0,
TXN0005256,ACC00101,2024-08-20 07:46:03,62648.73,MRT002,POS Terminal Lekki,POS,Mobile App,Kano,Kano,0,
TXN0001507,ACC00029,2024-08-22 19:01:52,86901.81,MRT001,Shoprite Ikeja,Grocery,Web,Port Harcourt,Port Harcourt,0,
TXN0004629,ACC00088,2024-07-28 08:32:19,140590.28,MRT008,ATM Withdrawal UBA,ATM,POS,Abuja,Abuja,0,
TXN0006187,ACC00119,2024-02-17 13:18:21,124832.17,MRT003,MTN Airtime Top-up,Telecom,POS,Kano,Kano,0,
TXN0004747,ACC00091,2024-10-11 14:14:19,120010.74,MRT007,EKEDC Electricity,Utilities,USSD,Ibadan,Ibadan,0,
TXN0005405,ACC00104,2024-02-21 04:56:45,97979.13,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Kano,Kano,0,
TXN0004159,ACC00079,2024-01-31 08:09:48,44445.68,MRT010,Konga Electronics,E-commerce,USSD,Kano,Kano,0,
TXN0004230,ACC00080,2024-01-26 15:40:49,5191.24,MRT001,Shoprite Ikeja,Grocery,POS,Abuja,Abuja,0,
TXN0001207,ACC00024,2024-06-09 02:01:04,23779.77,MRT005,Jumia Online Store,E-commerce,Mobile App,Lagos,Lagos,0,
TXN0003750,ACC00070,2024-01-27 22:41:43,90448.18,MRT004,Netflix Subscription,Streaming,POS,Port Harcourt,Port Harcourt,0,
TXN0005928,ACC00112,2024-09-18 11:10:59,141788.11,MRT009,Bolt Ride Hailing,Transport,USSD,Abuja,Abuja,0,
TXN0005411,ACC00104,2024-05-07 16:47:03,28662.23,MRT005,Jumia Online Store,E-commerce,USSD,Kano,Kano,0,
TXN0005946,ACC00112,2024-12-11 20:43:16,129552.91,MRT005,Jumia Online Store,E-commerce,ATM,Abuja,Abuja,0,
TXN0002673,ACC00051,2024-01-30 03:02:04,85251.68,MRT003,MTN Airtime Top-up,Telecom,ATM,Abuja,Abuja,0,
TXN0004314,ACC00082,2024-02-01 20:22:41,25672.78,MRT006,Chicken Republic VI,Food & Dining,USSD,Abuja,Abuja,0,
TXN0002451,ACC00045,2024-02-24 07:32:36,73821.2,MRT010,Konga Electronics,E-commerce,POS,Lagos,Lagos,0,
TXN0002425,ACC00045,2024-02-15 13:45:06,97689.62,MRT009,Bolt Ride Hailing,Transport,USSD,Lagos,Lagos,0,
TXN0005336,ACC00102,2024-01-15 02:57:38,138155.84,MRT001,Shoprite Ikeja,Grocery,ATM,Kano,Kano,0,
TXN0001425,ACC00028,2024-05-08 08:37:17,138380.82,MRT006,Chicken Republic VI,Food & Dining,ATM,Ibadan,Ibadan,0,
TXN0004508,ACC00086,2024-02-20 12:10:36,80647.7,MRT009,Bolt Ride Hailing,Transport,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0003397,ACC00064,2024-06-09 08:26:31,21721.54,MRT006,Chicken Republic VI,Food & Dining,Web,Lagos,Lagos,0,
TXN0004921,ACC00095,2024-06-02 11:25:26,23125.14,MRT008,ATM Withdrawal UBA,ATM,USSD,Port Harcourt,Port Harcourt,0,
TXN0001357,ACC00026,2024-08-08 05:13:28,35021.25,MRT010,Konga Electronics,E-commerce,Web,Ibadan,Ibadan,0,
TXN0004332,ACC00082,2024-10-05 13:07:43,124580.62,MRT002,POS Terminal Lekki,POS,Mobile App,Abuja,Abuja,0,
TXN0001231,ACC00024,2024-10-25 07:38:11,58027.29,MRT004,Netflix Subscription,Streaming,ATM,Lagos,Lagos,0,
TXN0005986,ACC00113,2024-06-01 05:33:41,105687.06,MRT007,EKEDC Electricity,Utilities,ATM,Kano,Kano,0,
TXN0001306,ACC00026,2024-03-27 05:59:17,43822.56,MRT007,EKEDC Electricity,Utilities,ATM,Ibadan,Ibadan,0,
TXN0003722,ACC00070,2024-03-09 18:17:52,124072.55,MRT007,EKEDC Electricity,Utilities,POS,Port Harcourt,Port Harcourt,0,
TXN0000538,ACC00010,2024-04-24 17:08:10,107109.73,MRT004,Netflix Subscription,Streaming,Mobile App,Ibadan,Ibadan,0,
TXN0005248,ACC00101,2024-09-27 02:05:16,36933.04,MRT002,POS Terminal Lekki,POS,Web,Kano,Kano,0,
TXN0004241,ACC00081,2024-02-10 14:55:01,115849.42,MRT008,ATM Withdrawal UBA,ATM,USSD,Abuja,Abuja,0,
TXN0000258,ACC00005,2024-01-15 15:49:55,131520.72,MRT006,Chicken Republic VI,Food & Dining,USSD,Kano,Kano,0,
TXN0004419,ACC00084,2024-02-01 03:06:58,69404.43,MRT006,Chicken Republic VI,Food & Dining,POS,Ibadan,Ibadan,0,
TXN0005154,ACC00100,2024-05-31 02:20:58,103167.27,MRT001,Shoprite Ikeja,Grocery,Web,Abuja,Abuja,0,
TXN0004204,ACC00080,2024-07-10 07:48:59,140188.95,MRT002,POS Terminal Lekki,POS,Web,Abuja,Abuja,0,
TXN0000255,ACC00005,2024-05-12 17:10:34,29204.78,MRT008,ATM Withdrawal UBA,ATM,Web,Kano,Kano,0,
TXN0001668,ACC00032,2024-07-11 18:07:08,131311.47,MRT003,MTN Airtime Top-up,Telecom,USSD,Port Harcourt,Port Harcourt,0,
TXN0000393,ACC00008,2024-07-13 21:17:48,138117.88,MRT010,Konga Electronics,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0003656,ACC00069,2024-11-20 21:48:07,69305.71,MRT001,Shoprite Ikeja,Grocery,ATM,Abuja,Abuja,0,
TXN0000349,ACC00007,2024-10-06 20:47:03,50974.13,MRT010,Konga Electronics,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0002445,ACC00045,2024-08-11 08:08:37,98069.75,MRT004,Netflix Subscription,Streaming,Mobile App,Lagos,Lagos,0,
TXN0005168,ACC00100,2024-08-19 01:26:00,7902.86,MRT009,Bolt Ride Hailing,Transport,POS,Abuja,Abuja,0,
TXN0003378,ACC00064,2024-08-02 09:32:51,129584.02,MRT009,Bolt Ride Hailing,Transport,Web,Lagos,Lagos,0,
TXN0001279,ACC00025,2024-11-03 18:16:38,82719.84,MRT003,MTN Airtime Top-up,Telecom,USSD,Port Harcourt,Port Harcourt,0,
TXN0004908,ACC00094,2024-10-07 17:35:34,53429.37,MRT007,EKEDC Electricity,Utilities,ATM,Abuja,Abuja,0,
TXN0000446,ACC00009,2024-06-22 00:11:58,68288.13,MRT001,Shoprite Ikeja,Grocery,USSD,Lagos,Lagos,0,
TXN0003900,ACC00073,2024-06-26 01:41:56,30068.21,MRT005,Jumia Online Store,E-commerce,USSD,Lagos,Lagos,0,
TXN0000938,ACC00019,2024-01-30 01:47:40,48434.76,MRT008,ATM Withdrawal UBA,ATM,POS,Kano,Kano,0,
TXN0000380,ACC00007,2024-11-08 05:30:17,78140.24,MRT008,ATM Withdrawal UBA,ATM,Web,Port Harcourt,Port Harcourt,0,
TXN0003677,ACC00069,2024-10-01 16:10:06,131920.15,MRT007,EKEDC Electricity,Utilities,ATM,Abuja,Abuja,0,
TXN0001637,ACC00032,2024-12-14 20:18:48,62956.89,MRT001,Shoprite Ikeja,Grocery,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0000013,ACC00001,2024-09-20 01:20:03,59799.84,MRT007,EKEDC Electricity,Utilities,Web,Lagos,Lagos,0,
TXN0002692,ACC00052,2024-10-11 04:39:59,137660.32,MRT002,POS Terminal Lekki,POS,ATM,Port Harcourt,Port Harcourt,0,
TXN0000764,ACC00015,2024-11-30 06:01:15,100000,MRT014,FX Bureau Lagos,FX,Mobile App,Abuja,Abuja,1,Suspicious round amount: possible structuring
TXN0004187,ACC00080,2024-01-20 22:01:31,45401.2,MRT010,Konga Electronics,E-commerce,POS,Abuja,Abuja,0,
TXN0005358,ACC00103,2024-10-23 21:34:29,121135.4,MRT009,Bolt Ride Hailing,Transport,Web,Lagos,Lagos,0,
TXN0001163,ACC00023,2024-01-05 14:10:12,57224.49,MRT004,Netflix Subscription,Streaming,Mobile App,Abuja,Abuja,0,
TXN0005392,ACC00104,2024-08-18 01:48:06,88844.72,MRT004,Netflix Subscription,Streaming,ATM,Kano,Kano,0,
TXN0004759,ACC00091,2024-06-19 09:52:30,28425.81,MRT001,Shoprite Ikeja,Grocery,Web,Ibadan,Ibadan,0,
